# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:39:07 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
90.3750 6.0833e+01 5.3737e+01 6.8213e+01 5.4325e+01 6.7650e+01 6.0304e+01 6.1359e+01 5.8054e+01 6.3612e+01 6.6963e+01 5.4617e+01 6.1383e+01 5.4325e+01 6.7650e+01 6.0343e+01
90.4250 6.0639e+01 5.3565e+01 6.7994e+01 5.4153e+01 6.7432e+01 6.0111e+01 6.1163e+01 5.7867e+01 6.3410e+01 6.6748e+01 5.4442e+01 6.1186e+01 5.4153e+01 6.7432e+01 6.0151e+01
90.4750 6.0444e+01 5.3394e+01 6.7776e+01 5.3980e+01 6.7214e+01 5.9919e+01 6.0967e+01 5.7680e+01 6.3209e+01 6.6533e+01 5.4268e+01 6.0989e+01 5.3980e+01 6.7214e+01 5.9960e+01
90.5250 6.0251e+01 5.3224e+01 6.7558e+01 5.3809e+01 6.6998e+01 5.9727e+01 6.0772e+01 5.7494e+01 6.3008e+01 6.6319e+01 5.4095e+01 6.0793e+01 5.3809e+01 6.6998e+01 5.9769e+01
90.5750 6.0059e+01 5.3054e+01 6.7341e+01 5.3638e+01 6.6782e+01 5.9536e+01 6.0578e+01 5.7309e+01 6.2809e+01 6.6106e+01 5.3922e+01 6.0598e+01 5.3638e+01 6.6782e+01 5.9579e+01
90.6250 5.9867e+01 5.2885e+01 6.7125e+01 5.3468e+01 6.6567e+01 5.9346e+01 6.0384e+01 5.7124e+01 6.2609e+01 6.5894e+01 5.3750e+01 6.0404e+01 5.3468e+01 6.6567e+01 5.9390e+01
90.6750 5.9676e+01 5.2717e+01 6.6910e+01 5.3298e+01 6.6353e+01 5.9157e+01 6.0191e+01 5.6940e+01 6.2411e+01 6.5683e+01 5.3578e+01 6.0210e+01 5.3298e+01 6.6353e+01 5.9201e+01
90.7250 5.9485e+01 5.2549e+01 6.6696e+01 5.3129e+01 6.6140e+01 5.8968e+01 5.9999e+01 5.6757e+01 6.2213e+01 6.5472e+01 5.3407e+01 6.0017e+01 5.3129e+01 6.6140e+01 5.9014e+01
90.7750 5.9295e+01 5.2381e+01 6.6482e+01 5.2960e+01 6.5927e+01 5.8781e+01 5.9807e+01 5.6574e+01 6.2016e+01 6.5263e+01 5.3237e+01 5.9825e+01 5.2960e+01 6.5927e+01 5.8826e+01
90.8250 5.9106e+01 5.2215e+01 6.6269e+01 5.2792e+01 6.5716e+01 5.8593e+01 5.9616e+01 5.6393e+01 6.1820e+01 6.5053e+01 5.3067e+01 5.9633e+01 5.2792e+01 6.5716e+01 5.8640e+01
90.8750 5.8918e+01 5.2049e+01 6.6057e+01 5.2625e+01 6.5504e+01 5.8407e+01 5.9426e+01 5.6211e+01 6.1624e+01 6.4845e+01 5.2898e+01 5.9442e+01 5.2625e+01 6.5504e+01 5.8454e+01
90.9250 5.8730e+01 5.1883e+01 6.5846e+01 5.2459e+01 6.5294e+01 5.8221e+01 5.9236e+01 5.6031e+01 6.1429e+01 6.4638e+01 5.2729e+01 5.9252e+01 5.2459e+01 6.5294e+01 5.8269e+01
90.9750 5.8543e+01 5.1718e+01 6.5635e+01 5.2292e+01 6.5085e+01 5.8035e+01 5.9048e+01 5.5851e+01 6.1235e+01 6.4431e+01 5.2561e+01 5.9062e+01 5.2292e+01 6.5085e+01 5.8084e+01
91.0250 5.8357e+01 5.1554e+01 6.5425e+01 5.2127e+01 6.4876e+01 5.7851e+01 5.8859e+01 5.5672e+01 6.1042e+01 6.4225e+01 5.2394e+01 5.8873e+01 5.2127e+01 6.4876e+01 5.7900e+01
91.0750 5.8171e+01 5.1390e+01 6.5216e+01 5.1962e+01 6.4668e+01 5.7667e+01 5.8672e+01 5.5493e+01 6.0849e+01 6.4019e+01 5.2227e+01 5.8685e+01 5.1962e+01 6.4668e+01 5.7717e+01
91.1250 5.7986e+01 5.1227e+01 6.5008e+01 5.1798e+01 6.4461e+01 5.7484e+01 5.8485e+01 5.5315e+01 6.0657e+01 6.3815e+01 5.2061e+01 5.8498e+01 5.1798e+01 6.4461e+01 5.7535e+01
91.1750 5.7802e+01 5.1065e+01 6.4801e+01 5.1634e+01 6.4255e+01 5.7301e+01 5.8299e+01 5.5138e+01 6.0466e+01 6.3611e+01 5.1896e+01 5.8311e+01 5.1634e+01 6.4255e+01 5.7353e+01
91.2250 5.7618e+01 5.0903e+01 6.4594e+01 5.1471e+01 6.4049e+01 5.7119e+01 5.8114e+01 5.4961e+01 6.0275e+01 6.3408e+01 5.1731e+01 5.8125e+01 5.1471e+01 6.4049e+01 5.7171e+01
91.2750 5.7435e+01 5.0742e+01 6.4388e+01 5.1309e+01 6.3844e+01 5.6938e+01 5.7929e+01 5.4785e+01 6.0085e+01 6.3206e+01 5.1567e+01 5.7939e+01 5.1309e+01 6.3844e+01 5.6991e+01
91.3250 5.7253e+01 5.0581e+01 6.4183e+01 5.1147e+01 6.3640e+01 5.6757e+01 5.7745e+01 5.4610e+01 5.9896e+01 6.3004e+01 5.1403e+01 5.7755e+01 5.1147e+01 6.3640e+01 5.6811e+01
91.3750 5.7071e+01 5.0421e+01 6.3978e+01 5.0985e+01 6.3437e+01 5.6578e+01 5.7562e+01 5.4435e+01 5.9707e+01 6.2803e+01 5.1240e+01 5.7570e+01 5.0985e+01 6.3437e+01 5.6632e+01
91.4250 5.6890e+01 5.0261e+01 6.3775e+01 5.0825e+01 6.3234e+01 5.6398e+01 5.7379e+01 5.4261e+01 5.9519e+01 6.2603e+01 5.1077e+01 5.7387e+01 5.0825e+01 6.3234e+01 5.6453e+01
91.4750 5.6710e+01 5.0102e+01 6.3572e+01 5.0664e+01 6.3032e+01 5.6219e+01 5.7197e+01 5.4087e+01 5.9332e+01 6.2404e+01 5.0916e+01 5.7204e+01 5.0664e+01 6.3032e+01 5.6275e+01
91.5250 5.6530e+01 4.9944e+01 6.3369e+01 5.0505e+01 6.2831e+01 5.6041e+01 5.7015e+01 5.3914e+01 5.9145e+01 6.2205e+01 5.0754e+01 5.7022e+01 5.0505e+01 6.2831e+01 5.6098e+01
91.5750 5.6351e+01 4.9786e+01 6.3168e+01 5.0346e+01 6.2630e+01 5.5864e+01 5.6835e+01 5.3742e+01 5.8959e+01 6.2007e+01 5.0593e+01 5.6841e+01 5.0346e+01 6.2630e+01 5.5921e+01
91.6250 5.6172e+01 4.9628e+01 6.2967e+01 5.0188e+01 6.2431e+01 5.5688e+01 5.6655e+01 5.3571e+01 5.8774e+01 6.1810e+01 5.0433e+01 5.6660e+01 5.0188e+01 6.2431e+01 5.5745e+01
91.6750 5.5995e+01 4.9472e+01 6.2767e+01 5.0030e+01 6.2232e+01 5.5511e+01 5.6475e+01 5.3400e+01 5.8590e+01 6.1614e+01 5.0274e+01 5.6480e+01 5.0030e+01 6.2232e+01 5.5569e+01
91.7250 5.5818e+01 4.9315e+01 6.2568e+01 4.9872e+01 6.2033e+01 5.5336e+01 5.6296e+01 5.3229e+01 5.8406e+01 6.1418e+01 5.0115e+01 5.6300e+01 4.9872e+01 6.2033e+01 5.5395e+01
91.7750 5.5641e+01 4.9160e+01 6.2369e+01 4.9716e+01 6.1836e+01 5.5161e+01 5.6118e+01 5.3059e+01 5.8222e+01 6.1223e+01 4.9956e+01 5.6121e+01 4.9716e+01 6.1836e+01 5.5221e+01
91.8250 5.5465e+01 4.9005e+01 6.2171e+01 4.9559e+01 6.1639e+01 5.4987e+01 5.5941e+01 5.2890e+01 5.8040e+01 6.1028e+01 4.9798e+01 5.5943e+01 4.9559e+01 6.1639e+01 5.5047e+01
91.8750 5.5290e+01 4.8850e+01 6.1974e+01 4.9404e+01 6.1443e+01 5.4813e+01 5.5764e+01 5.2722e+01 5.7858e+01 6.0835e+01 4.9641e+01 5.5766e+01 4.9404e+01 6.1443e+01 5.4874e+01
91.9250 5.5115e+01 4.8696e+01 6.1777e+01 4.9249e+01 6.1247e+01 5.4640e+01 5.5587e+01 5.2554e+01 5.7677e+01 6.0642e+01 4.9484e+01 5.5589e+01 4.9249e+01 6.1247e+01 5.4702e+01
91.9750 5.4941e+01 4.8543e+01 6.1582e+01 4.9094e+01 6.1053e+01 5.4468e+01 5.5412e+01 5.2386e+01 5.7496e+01 6.0449e+01 4.9328e+01 5.5413e+01 4.9094e+01 6.1053e+01 5.4530e+01
92.0250 5.4768e+01 4.8390e+01 6.1387e+01 4.8940e+01 6.0858e+01 5.4296e+01 5.5237e+01 5.2220e+01 5.7316e+01 6.0258e+01 4.9172e+01 5.5237e+01 4.8940e+01 6.0858e+01 5.4359e+01
92.0750 5.4595e+01 4.8238e+01 6.1192e+01 4.8787e+01 6.0665e+01 5.4125e+01 5.5063e+01 5.2054e+01 5.7137e+01 6.0067e+01 4.9017e+01 5.5062e+01 4.8787e+01 6.0665e+01 5.4188e+01
92.1250 5.4423e+01 4.8086e+01 6.0999e+01 4.8634e+01 6.0472e+01 5.3955e+01 5.4889e+01 5.1888e+01 5.6958e+01 5.9877e+01 4.8863e+01 5.4888e+01 4.8634e+01 6.0472e+01 5.4019e+01
92.1750 5.4252e+01 4.7935e+01 6.0806e+01 4.8482e+01 6.0281e+01 5.3785e+01 5.4716e+01 5.1723e+01 5.6780e+01 5.9687e+01 4.8709e+01 5.4714e+01 4.8482e+01 6.0281e+01 5.3849e+01
92.2250 5.4081e+01 4.7784e+01 6.0614e+01 4.8330e+01 6.0089e+01 5.3616e+01 5.4543e+01 5.1559e+01 5.6603e+01 5.9498e+01 4.8556e+01 5.4541e+01 4.8330e+01 6.0089e+01 5.3681e+01
92.2750 5.3910e+01 4.7634e+01 6.0422e+01 4.8179e+01 5.9899e+01 5.3447e+01 5.4371e+01 5.1395e+01 5.6426e+01 5.9310e+01 4.8403e+01 5.4368e+01 4.8179e+01 5.9899e+01 5.3513e+01
92.3250 5.3741e+01 4.7484e+01 6.0231e+01 4.8028e+01 5.9709e+01 5.3279e+01 5.4200e+01 5.1232e+01 5.6250e+01 5.9123e+01 4.8251e+01 5.4196e+01 4.8028e+01 5.9709e+01 5.3345e+01
92.3750 5.3572e+01 4.7335e+01 6.0041e+01 4.7878e+01 5.9520e+01 5.3112e+01 5.4030e+01 5.1069e+01 5.6074e+01 5.8936e+01 4.8099e+01 5.4025e+01 4.7878e+01 5.9520e+01 5.3178e+01
92.4250 5.3403e+01 4.7187e+01 5.9851e+01 4.7728e+01 5.9331e+01 5.2945e+01 5.3860e+01 5.0907e+01 5.5899e+01 5.8750e+01 4.7947e+01 5.3855e+01 4.7728e+01 5.9331e+01 5.3012e+01
92.4750 5.3236e+01 4.7039e+01 5.9663e+01 4.7579e+01 5.9144e+01 5.2779e+01 5.3690e+01 5.0746e+01 5.5725e+01 5.8564e+01 4.7797e+01 5.3684e+01 4.7579e+01 5.9144e+01 5.2847e+01
92.5250 5.3068e+01 4.6891e+01 5.9474e+01 4.7431e+01 5.8956e+01 5.2613e+01 5.3521e+01 5.0585e+01 5.5551e+01 5.8380e+01 4.7647e+01 5.3515e+01 4.7431e+01 5.8956e+01 5.2681e+01
92.5750 5.2902e+01 4.6744e+01 5.9287e+01 4.7283e+01 5.8770e+01 5.2448e+01 5.3353e+01 5.0425e+01 5.5378e+01 5.8195e+01 4.7497e+01 5.3346e+01 4.7283e+01 5.8770e+01 5.2517e+01
92.6250 5.2736e+01 4.6598e+01 5.9100e+01 4.7135e+01 5.8584e+01 5.2283e+01 5.3186e+01 5.0265e+01 5.5206e+01 5.8012e+01 4.7348e+01 5.3178e+01 4.7135e+01 5.8584e+01 5.2353e+01
92.6750 5.2570e+01 4.6452e+01 5.8914e+01 4.6988e+01 5.8399e+01 5.2119e+01 5.3019e+01 5.0106e+01 5.5034e+01 5.7829e+01 4.7200e+01 5.3011e+01 4.6988e+01 5.8399e+01 5.2190e+01
92.7250 5.2405e+01 4.6307e+01 5.8729e+01 4.6842e+01 5.8215e+01 5.1956e+01 5.2852e+01 4.9948e+01 5.4863e+01 5.7647e+01 4.7052e+01 5.2843e+01 4.6842e+01 5.8215e+01 5.2027e+01
92.7750 5.2241e+01 4.6162e+01 5.8544e+01 4.6696e+01 5.8031e+01 5.1793e+01 5.2687e+01 4.9790e+01 5.4693e+01 5.7465e+01 4.6904e+01 5.2677e+01 4.6696e+01 5.8031e+01 5.1865e+01
92.8250 5.2078e+01 4.6017e+01 5.8360e+01 4.6550e+01 5.7847e+01 5.1631e+01 5.2521e+01 4.9632e+01 5.4523e+01 5.7285e+01 4.6757e+01 5.2511e+01 4.6550e+01 5.7847e+01 5.1703e+01
92.8750 5.1914e+01 4.5874e+01 5.8176e+01 4.6406e+01 5.7665e+01 5.1470e+01 5.2357e+01 4.9476e+01 5.4353e+01 5.7104e+01 4.6611e+01 5.2346e+01 4.6406e+01 5.7665e+01 5.1542e+01
92.9250 5.1752e+01 4.5730e+01 5.7994e+01 4.6261e+01 5.7483e+01 5.1309e+01 5.2193e+01 4.9319e+01 5.4184e+01 5.6925e+01 4.6465e+01 5.2181e+01 4.6261e+01 5.7483e+01 5.1382e+01
92.9750 5.1590e+01 4.5587e+01 5.7812e+01 4.6117e+01 5.7302e+01 5.1148e+01 5.2029e+01 4.9164e+01 5.4016e+01 5.6746e+01 4.6319e+01 5.2017e+01 4.6117e+01 5.7302e+01 5.1222e+01
93.0250 5.1429e+01 4.5445e+01 5.7630e+01 4.5974e+01 5.7121e+01 5.0989e+01 5.1866e+01 4.9008e+01 5.3849e+01 5.6568e+01 4.6175e+01 5.1854e+01 4.5974e+01 5.7121e+01 5.1063e+01
93.0750 5.1268e+01 4.5303e+01 5.7449e+01 4.5831e+01 5.6942e+01 5.0829e+01 5.1704e+01 4.8854e+01 5.3682e+01 5.6390e+01 4.6030e+01 5.1691e+01 4.5831e+01 5.6942e+01 5.0904e+01
93.1250 5.1108e+01 4.5162e+01 5.7269e+01 4.5689e+01 5.6762e+01 5.0671e+01 5.1542e+01 4.8700e+01 5.3515e+01 5.6213e+01 4.5886e+01 5.1529e+01 4.5689e+01 5.6762e+01 5.0746e+01
93.1750 5.0948e+01 4.5021e+01 5.7090e+01 4.5547e+01 5.6584e+01 5.0512e+01 5.1381e+01 4.8546e+01 5.3350e+01 5.6037e+01 4.5743e+01 5.1367e+01 4.5547e+01 5.6584e+01 5.0588e+01
93.2250 5.0789e+01 4.4881e+01 5.6911e+01 4.5406e+01 5.6406e+01 5.0355e+01 5.1221e+01 4.8393e+01 5.3184e+01 5.5861e+01 4.5600e+01 5.1206e+01 4.5406e+01 5.6406e+01 5.0431e+01
93.2750 5.0630e+01 4.4741e+01 5.6732e+01 4.5265e+01 5.6229e+01 5.0198e+01 5.1061e+01 4.8241e+01 5.3020e+01 5.5686e+01 4.5458e+01 5.1046e+01 4.5265e+01 5.6229e+01 5.0275e+01
93.3250 5.0472e+01 4.4602e+01 5.6555e+01 4.5124e+01 5.6052e+01 5.0041e+01 5.0901e+01 4.8089e+01 5.2856e+01 5.5511e+01 4.5316e+01 5.0886e+01 4.5124e+01 5.6052e+01 5.0119e+01
93.3750 5.0315e+01 4.4463e+01 5.6378e+01 4.4985e+01 5.5876e+01 4.9886e+01 5.0742e+01 4.7938e+01 5.2692e+01 5.5337e+01 4.5175e+01 5.0726e+01 4.4985e+01 5.5876e+01 4.9964e+01
93.4250 5.0158e+01 4.4324e+01 5.6202e+01 4.4845e+01 5.5700e+01 4.9730e+01 5.0584e+01 4.7787e+01 5.2530e+01 5.5164e+01 4.5034e+01 5.0568e+01 4.4845e+01 5.5700e+01 4.9809e+01
93.4750 5.0002e+01 4.4187e+01 5.6026e+01 4.4706e+01 5.5526e+01 4.9575e+01 5.0427e+01 4.7637e+01 5.2367e+01 5.4992e+01 4.4894e+01 5.0409e+01 4.4706e+01 5.5526e+01 4.9654e+01
93.5250 4.9846e+01 4.4049e+01 5.5851e+01 4.4568e+01 5.5352e+01 4.9421e+01 5.0269e+01 4.7487e+01 5.2206e+01 5.4820e+01 4.4754e+01 5.0252e+01 4.4568e+01 5.5352e+01 4.9501e+01
93.5750 4.9691e+01 4.3912e+01 5.5676e+01 4.4430e+01 5.5178e+01 4.9267e+01 5.0113e+01 4.7338e+01 5.2044e+01 5.4648e+01 4.4615e+01 5.0094e+01 4.4430e+01 5.5178e+01 4.9348e+01
93.6250 4.9537e+01 4.3776e+01 5.5503e+01 4.4293e+01 5.5005e+01 4.9114e+01 4.9957e+01 4.7189e+01 5.1884e+01 5.4477e+01 4.4476e+01 4.9938e+01 4.4293e+01 5.5005e+01 4.9195e+01
93.6750 4.9383e+01 4.3640e+01 5.5329e+01 4.4156e+01 5.4833e+01 4.8962e+01 4.9801e+01 4.7041e+01 5.1724e+01 5.4307e+01 4.4338e+01 4.9782e+01 4.4156e+01 5.4833e+01 4.9043e+01
93.7250 4.9229e+01 4.3505e+01 5.5157e+01 4.4020e+01 5.4661e+01 4.8810e+01 4.9646e+01 4.6894e+01 5.1565e+01 5.4138e+01 4.4200e+01 4.9626e+01 4.4020e+01 5.4661e+01 4.8891e+01
93.7750 4.9076e+01 4.3370e+01 5.4985e+01 4.3884e+01 5.4490e+01 4.8658e+01 4.9492e+01 4.6747e+01 5.1406e+01 5.3969e+01 4.4063e+01 4.9472e+01 4.3884e+01 5.4490e+01 4.8740e+01
93.8250 4.8924e+01 4.3235e+01 5.4813e+01 4.3748e+01 5.4320e+01 4.8507e+01 4.9338e+01 4.6600e+01 5.1247e+01 5.3800e+01 4.3926e+01 4.9317e+01 4.3748e+01 5.4320e+01 4.8590e+01
93.8750 4.8772e+01 4.3101e+01 5.4643e+01 4.3613e+01 5.4150e+01 4.8357e+01 4.9185e+01 4.6454e+01 5.1090e+01 5.3633e+01 4.3790e+01 4.9163e+01 4.3613e+01 5.4150e+01 4.8440e+01
93.9250 4.8621e+01 4.2968e+01 5.4473e+01 4.3479e+01 5.3981e+01 4.8207e+01 4.9032e+01 4.6309e+01 5.0932e+01 5.3466e+01 4.3654e+01 4.9010e+01 4.3479e+01 5.3981e+01 4.8290e+01
93.9750 4.8470e+01 4.2835e+01 5.4303e+01 4.3345e+01 5.3812e+01 4.8057e+01 4.8880e+01 4.6164e+01 5.0776e+01 5.3299e+01 4.3519e+01 4.8858e+01 4.3345e+01 5.3812e+01 4.8141e+01
94.0250 4.8319e+01 4.2702e+01 5.4134e+01 4.3211e+01 5.3644e+01 4.7909e+01 4.8728e+01 4.6019e+01 5.0620e+01 5.3133e+01 4.3384e+01 4.8705e+01 4.3211e+01 5.3644e+01 4.7993e+01
94.0750 4.8170e+01 4.2570e+01 5.3966e+01 4.3078e+01 5.3477e+01 4.7760e+01 4.8577e+01 4.5875e+01 5.0464e+01 5.2968e+01 4.3249e+01 4.8554e+01 4.3078e+01 5.3477e+01 4.7845e+01
94.1250 4.8021e+01 4.2438e+01 5.3798e+01 4.2946e+01 5.3310e+01 4.7612e+01 4.8427e+01 4.5732e+01 5.0309e+01 5.2803e+01 4.3115e+01 4.8403e+01 4.2946e+01 5.3310e+01 4.7698e+01
94.1750 4.7872e+01 4.2307e+01 5.3631e+01 4.2813e+01 5.3144e+01 4.7465e+01 4.8277e+01 4.5589e+01 5.0155e+01 5.2639e+01 4.2982e+01 4.8252e+01 4.2813e+01 5.3144e+01 4.7551e+01
94.2250 4.7724e+01 4.2176e+01 5.3465e+01 4.2682e+01 5.2978e+01 4.7318e+01 4.8127e+01 4.5447e+01 5.0001e+01 5.2475e+01 4.2849e+01 4.8102e+01 4.2682e+01 5.2978e+01 4.7405e+01
94.2750 4.7576e+01 4.2046e+01 5.3299e+01 4.2550e+01 5.2813e+01 4.7172e+01 4.7978e+01 4.5305e+01 4.9848e+01 5.2312e+01 4.2716e+01 4.7953e+01 4.2550e+01 5.2813e+01 4.7259e+01
94.3250 4.7429e+01 4.1916e+01 5.3133e+01 4.2420e+01 5.2649e+01 4.7026e+01 4.7830e+01 4.5163e+01 4.9695e+01 5.2150e+01 4.2584e+01 4.7804e+01 4.2420e+01 5.2649e+01 4.7114e+01
94.3750 4.7282e+01 4.1787e+01 5.2969e+01 4.2289e+01 5.2485e+01 4.6881e+01 4.7682e+01 4.5022e+01 4.9543e+01 5.1988e+01 4.2453e+01 4.7655e+01 4.2289e+01 5.2485e+01 4.6969e+01
94.4250 4.7136e+01 4.1658e+01 5.2804e+01 4.2160e+01 5.2322e+01 4.6736e+01 4.7534e+01 4.4882e+01 4.9391e+01 5.1827e+01 4.2321e+01 4.7508e+01 4.2160e+01 5.2322e+01 4.6824e+01
94.4750 4.6991e+01 4.1530e+01 5.2641e+01 4.2030e+01 5.2159e+01 4.6592e+01 4.7388e+01 4.4742e+01 4.9240e+01 5.1666e+01 4.2191e+01 4.7360e+01 4.2030e+01 5.2159e+01 4.6681e+01
94.5250 4.6846e+01 4.1402e+01 5.2478e+01 4.1901e+01 5.1997e+01 4.6449e+01 4.7241e+01 4.4603e+01 4.9089e+01 5.1506e+01 4.2060e+01 4.7213e+01 4.1901e+01 5.1997e+01 4.6537e+01
94.5750 4.6701e+01 4.1274e+01 5.2315e+01 4.1773e+01 5.1835e+01 4.6306e+01 4.7095e+01 4.4464e+01 4.8939e+01 5.1346e+01 4.1931e+01 4.7067e+01 4.1773e+01 5.1835e+01 4.6395e+01
94.6250 4.6557e+01 4.1147e+01 5.2154e+01 4.1645e+01 5.1674e+01 4.6163e+01 4.6950e+01 4.4325e+01 4.8789e+01 5.1187e+01 4.1801e+01 4.6921e+01 4.1645e+01 5.1674e+01 4.6252e+01
94.6750 4.6414e+01 4.1020e+01 5.1992e+01 4.1517e+01 5.1514e+01 4.6021e+01 4.6805e+01 4.4187e+01 4.8640e+01 5.1029e+01 4.1673e+01 4.6776e+01 4.1517e+01 5.1514e+01 4.6111e+01
94.7250 4.6271e+01 4.0894e+01 5.1832e+01 4.1390e+01 5.1354e+01 4.5879e+01 4.6661e+01 4.4050e+01 4.8492e+01 5.0871e+01 4.1544e+01 4.6631e+01 4.1390e+01 5.1354e+01 4.5969e+01
94.7750 4.6128e+01 4.0768e+01 5.1671e+01 4.1263e+01 5.1195e+01 4.5738e+01 4.6517e+01 4.3913e+01 4.8344e+01 5.0713e+01 4.1416e+01 4.6487e+01 4.1263e+01 5.1195e+01 4.5828e+01
94.8250 4.5986e+01 4.0643e+01 5.1512e+01 4.1137e+01 5.1036e+01 4.5597e+01 4.6374e+01 4.3777e+01 4.8196e+01 5.0557e+01 4.1289e+01 4.6343e+01 4.1137e+01 5.1036e+01 4.5688e+01
94.8750 4.5845e+01 4.0518e+01 5.1353e+01 4.1011e+01 5.0878e+01 4.5457e+01 4.6231e+01 4.3641e+01 4.8049e+01 5.0400e+01 4.1162e+01 4.6200e+01 4.1011e+01 5.0878e+01 4.5548e+01
94.9250 4.5704e+01 4.0394e+01 5.1194e+01 4.0886e+01 5.0720e+01 4.5317e+01 4.6089e+01 4.3505e+01 4.7903e+01 5.0245e+01 4.1035e+01 4.6057e+01 4.0886e+01 5.0720e+01 4.5409e+01
94.9750 4.5563e+01 4.0270e+01 5.1037e+01 4.0761e+01 5.0563e+01 4.5178e+01 4.5947e+01 4.3370e+01 4.7757e+01 5.0090e+01 4.0909e+01 4.5915e+01 4.0761e+01 5.0563e+01 4.5270e+01
95.0250 4.5423e+01 4.0146e+01 5.0879e+01 4.0636e+01 5.0407e+01 4.5039e+01 4.5806e+01 4.3236e+01 4.7611e+01 4.9935e+01 4.0783e+01 4.5773e+01 4.0636e+01 5.0407e+01 4.5132e+01
95.0750 4.5284e+01 4.0023e+01 5.0723e+01 4.0512e+01 5.0251e+01 4.4901e+01 4.5665e+01 4.3101e+01 4.7466e+01 4.9781e+01 4.0658e+01 4.5632e+01 4.0512e+01 5.0251e+01 4.4994e+01
95.1250 4.5145e+01 3.9900e+01 5.0566e+01 4.0389e+01 5.0096e+01 4.4763e+01 4.5524e+01 4.2968e+01 4.7322e+01 4.9627e+01 4.0533e+01 4.5491e+01 4.0389e+01 5.0096e+01 4.4857e+01
95.1750 4.5006e+01 3.9778e+01 5.0411e+01 4.0265e+01 4.9941e+01 4.4626e+01 4.5385e+01 4.2835e+01 4.7178e+01 4.9474e+01 4.0409e+01 4.5351e+01 4.0265e+01 4.9941e+01 4.4720e+01
95.2250 4.4868e+01 3.9656e+01 5.0256e+01 4.0142e+01 4.9786e+01 4.4489e+01 4.5245e+01 4.2702e+01 4.7034e+01 4.9322e+01 4.0285e+01 4.5211e+01 4.0142e+01 4.9786e+01 4.4583e+01
95.2750 4.4730e+01 3.9534e+01 5.0101e+01 4.0020e+01 4.9633e+01 4.4353e+01 4.5106e+01 4.2570e+01 4.6891e+01 4.9170e+01 4.0161e+01 4.5072e+01 4.0020e+01 4.9633e+01 4.4447e+01
95.3250 4.4593e+01 3.9413e+01 4.9947e+01 3.9898e+01 4.9480e+01 4.4217e+01 4.4968e+01 4.2438e+01 4.6749e+01 4.9019e+01 4.0038e+01 4.4933e+01 3.9898e+01 4.9480e+01 4.4312e+01
95.3750 4.4457e+01 3.9293e+01 4.9793e+01 3.9777e+01 4.9327e+01 4.4082e+01 4.4830e+01 4.2307e+01 4.6607e+01 4.8868e+01 3.9916e+01 4.4795e+01 3.9777e+01 4.9327e+01 4.4177e+01
95.4250 4.4321e+01 3.9173e+01 4.9641e+01 3.9656e+01 4.9175e+01 4.3947e+01 4.4693e+01 4.2176e+01 4.6465e+01 4.8718e+01 3.9793e+01 4.4657e+01 3.9656e+01 4.9175e+01 4.4042e+01
95.4750 4.4185e+01 3.9053e+01 4.9488e+01 3.9535e+01 4.9023e+01 4.3812e+01 4.4556e+01 4.2045e+01 4.6325e+01 4.8568e+01 3.9672e+01 4.4520e+01 3.9535e+01 4.9023e+01 4.3908e+01
95.5250 4.4050e+01 3.8933e+01 4.9336e+01 3.9415e+01 4.8872e+01 4.3678e+01 4.4419e+01 4.1916e+01 4.6184e+01 4.8419e+01 3.9550e+01 4.4383e+01 3.9415e+01 4.8872e+01 4.3775e+01
95.5750 4.3915e+01 3.8814e+01 4.9185e+01 3.9295e+01 4.8722e+01 4.3545e+01 4.4284e+01 4.1786e+01 4.6044e+01 4.8270e+01 3.9429e+01 4.4247e+01 3.9295e+01 4.8722e+01 4.3642e+01
95.6250 4.3781e+01 3.8696e+01 4.9034e+01 3.9175e+01 4.8572e+01 4.3412e+01 4.4148e+01 4.1657e+01 4.5904e+01 4.8122e+01 3.9309e+01 4.4111e+01 3.9175e+01 4.8572e+01 4.3509e+01
95.6750 4.3647e+01 3.8578e+01 4.8884e+01 3.9056e+01 4.8422e+01 4.3279e+01 4.4013e+01 4.1529e+01 4.5766e+01 4.7974e+01 3.9189e+01 4.3976e+01 3.9056e+01 4.8422e+01 4.3377e+01
95.7250 4.3514e+01 3.8460e+01 4.8734e+01 3.8938e+01 4.8273e+01 4.3147e+01 4.3879e+01 4.1401e+01 4.5627e+01 4.7827e+01 3.9069e+01 4.3841e+01 3.8938e+01 4.8273e+01 4.3245e+01
95.7750 4.3381e+01 3.8343e+01 4.8585e+01 3.8820e+01 4.8125e+01 4.3016e+01 4.3745e+01 4.1273e+01 4.5489e+01 4.7681e+01 3.8950e+01 4.3706e+01 3.8820e+01 4.8125e+01 4.3114e+01
